age,yfs_mean,yfs_median,yfs_mode,yfs_sd,yfs_skewness,yfs_kurtosis,yfs_p10,yfs_p25,yfs_p75,yfs_p90,yfs_b_mean,yfs_b_se,wle_mean,yfs_mean_minus_wle_mean,yfs_mean_div_wle_mean
67,5.87,3.5,0.5,6.03,1.77,6.3,0.5,1.5,7.5,14.5,5.82,0.45,4.27,1.6,1.37
68,5.55,3.5,0.5,5.77,1.83,6.59,0.5,1.5,7.5,13.5,5.53,0.48,4.1,1.45,1.35
69,5.25,3.5,0.5,5.51,1.89,6.89,0.5,1.5,7.5,12.5,5.2,0.49,3.93,1.32,1.34
70,4.97,3.5,0.5,5.26,1.94,7.19,0.5,1.5,6.5,11.5,4.87,0.52,3.78,1.19,1.32
71,4.71,3.5,0.5,5.02,2.0,7.49,0.5,1.5,6.5,11.5,4.71,0.63,3.63,1.08,1.3
72,4.46,2.5,0.5,4.78,2.04,7.78,0.5,1.5,5.5,10.5,4.47,0.69,3.49,0.98,1.28
73,4.23,2.5,0.5,4.55,2.08,8.05,0.5,1.5,5.5,9.5,4.29,0.61,3.35,0.88,1.26
74,4.02,2.5,0.5,4.33,2.12,8.31,0.5,1.5,5.5,9.5,4.09,0.65,3.23,0.79,1.25
75,3.82,2.5,0.5,4.12,2.15,8.55,0.5,1.5,5.5,8.5,3.86,0.66,3.11,0.71,1.23
76,3.63,2.5,0.5,3.91,2.18,8.76,0.5,0.5,4.5,8.5,3.61,0.63,2.99,0.64,1.21
77,3.46,2.5,0.5,3.72,2.2,8.95,0.5,0.5,4.5,7.5,3.47,0.64,2.88,0.57,1.2
78,3.29,2.5,0.5,3.52,2.21,9.11,0.5,0.5,4.5,7.5,3.29,0.52,2.78,0.51,1.18
79,3.14,2.5,0.5,3.34,2.21,9.25,0.5,0.5,4.5,7.5,3.13,0.11,2.68,0.46,1.17
80,2.99,1.5,0.5,3.17,2.22,9.36,0.5,0.5,3.5,6.5,2.99,0.11,2.58,0.41,1.16
81,2.86,1.5,0.5,2.99,2.21,9.46,0.5,0.5,3.5,6.5,2.87,0.1,2.49,0.36,1.15
82,2.73,1.5,0.5,2.83,2.21,9.56,0.5,0.5,3.5,6.5,2.71,0.1,2.41,0.32,1.13
83,2.6,1.5,0.5,2.67,2.2,9.66,0.5,0.5,3.5,5.5,2.6,0.09,2.32,0.28,1.12
84,2.48,1.5,0.5,2.52,2.2,9.77,0.5,0.5,3.5,5.5,2.48,0.09,2.23,0.24,1.11
85,2.36,1.5,0.5,2.37,2.2,9.88,0.5,0.5,3.5,5.5,2.36,0.09,2.15,0.21,1.1
86,2.24,1.5,0.5,2.24,2.2,9.97,0.5,0.5,3.5,5.5,2.24,0.08,2.06,0.18,1.09
87,2.13,1.5,0.5,2.11,2.2,10.04,0.5,0.5,2.5,4.5,2.11,0.07,1.98,0.15,1.08
88,2.02,1.5,0.5,1.99,2.19,10.07,0.5,0.5,2.5,4.5,2.01,0.07,1.9,0.13,1.07
89,1.92,1.5,0.5,1.87,2.18,10.08,0.5,0.5,2.5,4.5,1.91,0.07,1.82,0.11,1.06
90,1.83,1.5,0.5,1.77,2.17,10.07,0.5,0.5,2.5,4.5,1.83,0.06,1.74,0.09,1.05
