age,yfs_mean,yfs_median,yfs_mode,yfs_sd,yfs_skewness,yfs_kurtosis,yfs_p10,yfs_p25,yfs_p75,yfs_p90,yfs_b_mean,yfs_b_se,wle_mean,yfs_mean_minus_wle_mean,yfs_mean_div_wle_mean
71,1.5,0.5,0.0,3.79,2.86,11.46,0.5,0.5,0.5,7.5,1.5,0.2,0.62,0.88,2.41
72,1.27,0.5,0.0,3.46,3.14,13.48,0.5,0.5,0.5,5.5,1.26,0.18,0.53,0.74,2.4
73,1.06,0.5,0.0,3.14,3.46,15.99,0.5,0.5,0.5,4.5,1.06,0.15,0.45,0.62,2.38
74,0.88,0.5,0.0,2.84,3.82,19.12,0.5,0.5,0.5,3.5,0.88,0.13,0.37,0.51,2.36
75,0.73,0.5,0.0,2.56,4.23,23.05,0.5,0.5,0.5,0.5,0.73,0.1,0.31,0.42,2.35
76,0.59,0.5,0.0,2.29,4.7,28.01,0.5,0.5,0.5,0.5,0.6,0.08,0.25,0.34,2.33
77,0.48,0.5,0.0,2.04,5.24,34.31,0.5,0.5,0.5,0.5,0.48,0.06,0.21,0.27,2.33
78,0.38,0.5,0.0,1.82,5.85,42.29,0.5,0.5,0.5,0.5,0.38,0.04,0.16,0.22,2.33
79,0.3,0.5,0.0,1.61,6.55,52.29,0.5,0.5,0.5,0.5,0.3,0.0,0.13,0.17,2.35
80,0.24,0.5,0.0,1.42,7.33,64.65,0.5,0.5,0.5,0.5,0.24,0.0,0.1,0.14,2.39
81,0.19,0.5,0.0,1.26,8.19,79.65,0.5,0.5,0.5,0.5,0.19,0.0,0.08,0.11,2.46
82,0.15,0.5,0.0,1.11,9.09,97.19,0.5,0.5,0.5,0.5,0.15,0.0,0.06,0.09,2.55
83,0.12,0.5,0.0,0.99,9.99,116.72,0.5,0.5,0.5,0.5,0.12,0.0,0.04,0.07,2.65
84,0.1,0.5,0.0,0.88,10.84,137.12,0.5,0.5,0.5,0.5,0.1,0.0,0.04,0.06,2.69
85,0.08,0.5,0.0,0.79,11.64,158.53,0.5,0.5,0.5,0.5,0.08,0.0,0.03,0.05,2.62
86,0.07,0.5,0.0,0.7,12.52,184.12,0.5,0.5,0.5,0.5,0.07,0.0,0.03,0.04,2.52
87,0.06,0.5,0.0,0.62,13.62,218.33,0.5,0.5,0.5,0.5,0.06,0.0,0.02,0.03,2.45
88,0.04,0.5,0.0,0.54,14.95,263.01,0.5,0.5,0.5,0.5,0.04,0.0,0.02,0.03,2.42
89,0.04,0.5,0.0,0.48,16.45,318.13,0.5,0.5,0.5,0.5,0.04,0.0,0.01,0.02,2.39
90,0.03,0.5,0.0,0.42,18.11,385.66,0.5,0.5,0.5,0.5,0.03,0.0,0.01,0.02,2.37
