age,yfs_mean,yfs_median,yfs_mode,yfs_sd,yfs_skewness,yfs_kurtosis,yfs_p10,yfs_p25,yfs_p75,yfs_p90,yfs_b_mean,yfs_b_se,wle_mean,yfs_mean_minus_wle_mean,yfs_mean_div_wle_mean
62,3.16,0.5,0.0,5.6,1.73,5.2,0.5,0.5,5.5,12.5,3.12,0.53,1.18,1.97,2.67
63,2.82,0.5,0.0,5.23,1.87,5.79,0.5,0.5,4.5,11.5,2.79,0.48,1.09,1.73,2.6
64,2.5,0.5,0.0,4.87,2.01,6.49,0.5,0.5,3.5,10.5,2.48,0.43,1.0,1.5,2.51
65,2.2,0.5,0.0,4.51,2.18,7.35,0.5,0.5,0.5,9.5,2.18,0.4,0.91,1.29,2.42
66,1.9,0.5,0.0,4.15,2.39,8.45,0.5,0.5,0.5,8.5,1.89,0.37,0.81,1.09,2.35
67,1.61,0.5,0.0,3.8,2.63,9.88,0.5,0.5,0.5,7.5,1.59,0.33,0.69,0.91,2.31
68,1.33,0.5,0.0,3.45,2.92,11.74,0.5,0.5,0.5,6.5,1.33,0.3,0.58,0.76,2.31
69,1.1,0.5,0.0,3.12,3.25,14.08,0.5,0.5,0.5,4.5,1.09,0.26,0.47,0.63,2.33
70,0.9,0.5,0.0,2.8,3.61,16.94,0.5,0.5,0.5,3.5,0.89,0.23,0.38,0.51,2.34
71,0.73,0.5,0.0,2.51,3.99,20.4,0.5,0.5,0.5,1.5,0.72,0.21,0.31,0.42,2.34
72,0.59,0.5,0.0,2.24,4.42,24.68,0.5,0.5,0.5,0.5,0.59,0.18,0.26,0.34,2.32
73,0.48,0.5,0.0,1.98,4.9,30.08,0.5,0.5,0.5,0.5,0.47,0.15,0.21,0.27,2.3
74,0.38,0.5,0.0,1.75,5.46,37.02,0.5,0.5,0.5,0.5,0.38,0.13,0.17,0.21,2.26
75,0.3,0.5,0.0,1.53,6.11,46.24,0.5,0.5,0.5,0.5,0.3,0.1,0.14,0.17,2.23
76,0.24,0.5,0.0,1.33,6.89,58.61,0.5,0.5,0.5,0.5,0.23,0.07,0.11,0.13,2.2
77,0.18,0.5,0.0,1.15,7.81,75.27,0.5,0.5,0.5,0.5,0.18,0.05,0.09,0.1,2.14
78,0.14,0.5,0.0,0.99,8.94,98.55,0.5,0.5,0.5,0.5,0.14,0.03,0.07,0.07,2.07
79,0.1,0.5,0.0,0.84,10.42,133.06,0.5,0.5,0.5,0.5,0.1,0.0,0.05,0.05,2.03
80,0.07,0.5,0.0,0.71,12.38,185.73,0.5,0.5,0.5,0.5,0.07,0.0,0.04,0.04,2.03
81,0.05,0.5,0.0,0.59,14.85,262.66,0.5,0.5,0.5,0.5,0.05,0.0,0.02,0.03,2.11
82,0.04,0.5,0.0,0.5,17.65,364.04,0.5,0.5,0.5,0.5,0.04,0.0,0.02,0.02,2.29
83,0.03,0.5,0.0,0.43,20.29,474.8,0.5,0.5,0.5,0.5,0.03,0.0,0.01,0.02,2.56
84,0.02,0.5,0.0,0.38,22.26,570.76,0.5,0.5,0.5,0.5,0.02,0.0,0.01,0.01,2.69
85,0.02,0.5,0.0,0.33,23.63,649.66,0.5,0.5,0.5,0.5,0.02,0.0,0.01,0.01,2.51
86,0.01,0.5,0.0,0.29,25.39,757.85,0.5,0.5,0.5,0.5,0.01,0.0,0.01,0.01,2.3
87,0.01,0.5,0.0,0.25,28.31,945.36,0.5,0.5,0.5,0.5,0.01,0.0,0.0,0.01,2.22
88,0.01,0.5,0.0,0.21,32.14,1218.71,0.5,0.5,0.5,0.5,0.01,0.0,0.0,0.0,2.22
89,0.01,0.5,0.0,0.18,36.37,1562.88,0.5,0.5,0.5,0.5,0.01,0.0,0.0,0.0,2.18
90,0.0,0.5,0.0,0.15,41.42,2027.47,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,2.15
