age,yfs_mean,yfs_median,yfs_mode,yfs_sd,yfs_skewness,yfs_kurtosis,yfs_p10,yfs_p25,yfs_p75,yfs_p90,yfs_b_mean,yfs_b_se,wle_mean,yfs_mean_minus_wle_mean,yfs_mean_div_wle_mean
62,5.81,0.5,0.0,7.58,1.12,3.34,0.5,0.5,11.5,17.5,5.81,0.11,2.32,3.49,2.5
63,5.25,0.5,0.0,7.24,1.23,3.63,0.5,0.5,10.5,16.5,5.25,0.11,2.07,3.18,2.54
64,4.73,0.5,0.0,6.88,1.35,3.97,0.5,0.5,9.5,15.5,4.74,0.11,1.85,2.88,2.55
65,4.26,0.5,0.0,6.53,1.47,4.36,0.5,0.5,8.5,14.5,4.26,0.1,1.67,2.59,2.55
66,3.81,0.5,0.0,6.17,1.59,4.81,0.5,0.5,7.5,13.5,3.82,0.1,1.5,2.32,2.55
67,3.4,0.5,0.0,5.81,1.73,5.35,0.5,0.5,5.5,12.5,3.41,0.09,1.35,2.06,2.53
68,3.02,0.5,0.0,5.45,1.88,5.98,0.5,0.5,4.5,11.5,3.02,0.09,1.2,1.81,2.51
69,2.66,0.5,0.0,5.1,2.05,6.73,0.5,0.5,3.5,10.5,2.66,0.08,1.07,1.59,2.49
70,2.32,0.5,0.0,4.75,2.23,7.62,0.5,0.5,1.5,9.5,2.33,0.07,0.94,1.38,2.47
71,2.01,0.5,0.0,4.42,2.43,8.68,0.5,0.5,0.5,8.5,2.02,0.06,0.81,1.2,2.47
72,1.73,0.5,0.0,4.08,2.65,9.96,0.5,0.5,0.5,7.5,1.73,0.06,0.7,1.03,2.48
73,1.48,0.5,0.0,3.77,2.88,11.47,0.5,0.5,0.5,6.5,1.48,0.05,0.59,0.89,2.5
74,1.26,0.5,0.0,3.46,3.14,13.23,0.5,0.5,0.5,5.5,1.26,0.04,0.5,0.76,2.53
75,1.07,0.5,0.0,3.17,3.41,15.27,0.5,0.5,0.5,4.5,1.07,0.03,0.42,0.65,2.54
76,0.91,0.5,0.0,2.9,3.7,17.61,0.5,0.5,0.5,3.5,0.91,0.03,0.36,0.55,2.54
77,0.77,0.5,0.0,2.64,4.0,20.34,0.5,0.5,0.5,1.5,0.77,0.02,0.3,0.46,2.53
78,0.65,0.5,0.0,2.4,4.34,23.55,0.5,0.5,0.5,0.5,0.65,0.01,0.26,0.39,2.51
79,0.55,0.5,0.0,2.17,4.7,27.37,0.5,0.5,0.5,0.5,0.55,0.01,0.22,0.33,2.5
80,0.45,0.5,0.0,1.96,5.11,31.92,0.5,0.5,0.5,0.5,0.46,0.0,0.18,0.27,2.49
81,0.38,0.5,0.0,1.76,5.55,37.31,0.5,0.5,0.5,0.5,0.38,0.0,0.15,0.23,2.5
82,0.31,0.5,0.0,1.58,6.02,43.64,0.5,0.5,0.5,0.5,0.31,0.0,0.12,0.19,2.5
83,0.26,0.5,0.0,1.42,6.53,50.98,0.5,0.5,0.5,0.5,0.26,0.0,0.1,0.16,2.51
84,0.22,0.5,0.0,1.27,7.05,59.36,0.5,0.5,0.5,0.5,0.22,0.0,0.09,0.13,2.5
85,0.18,0.5,0.0,1.14,7.61,68.99,0.5,0.5,0.5,0.5,0.18,0.0,0.07,0.11,2.46
86,0.15,0.5,0.0,1.02,8.22,80.47,0.5,0.5,0.5,0.5,0.15,0.0,0.06,0.09,2.42
87,0.12,0.5,0.0,0.9,8.92,94.6,0.5,0.5,0.5,0.5,0.12,0.0,0.05,0.07,2.38
88,0.1,0.5,0.0,0.8,9.71,111.87,0.5,0.5,0.5,0.5,0.1,0.0,0.04,0.06,2.35
89,0.08,0.5,0.0,0.71,10.57,132.52,0.5,0.5,0.5,0.5,0.08,0.0,0.04,0.05,2.32
90,0.07,0.5,0.0,0.63,11.51,157.19,0.5,0.5,0.5,0.5,0.07,0.0,0.03,0.04,2.3
