age,yfs_mean,yfs_median,yfs_mode,yfs_sd,yfs_skewness,yfs_kurtosis,yfs_p10,yfs_p25,yfs_p75,yfs_p90,yfs_b_mean,yfs_b_se,wle_mean,yfs_mean_minus_wle_mean,yfs_mean_div_wle_mean
68,2.36,0.5,0.0,5.16,2.34,8.01,0.5,0.5,0.5,10.5,2.35,0.19,0.74,1.62,3.2
69,2.11,0.5,0.0,4.83,2.48,8.82,0.5,0.5,0.5,9.5,2.11,0.18,0.66,1.45,3.2
70,1.88,0.5,0.0,4.52,2.63,9.73,0.5,0.5,0.5,8.5,1.88,0.16,0.59,1.3,3.2
71,1.67,0.5,0.0,4.22,2.8,10.77,0.5,0.5,0.5,7.5,1.67,0.14,0.52,1.15,3.2
72,1.48,0.5,0.0,3.93,2.97,11.94,0.5,0.5,0.5,6.5,1.49,0.13,0.47,1.02,3.18
73,1.31,0.5,0.0,3.64,3.16,13.28,0.5,0.5,0.5,5.5,1.31,0.11,0.41,0.9,3.17
74,1.15,0.5,0.0,3.37,3.36,14.82,0.5,0.5,0.5,4.5,1.15,0.09,0.37,0.78,3.15
75,1.01,0.5,0.0,3.12,3.58,16.59,0.5,0.5,0.5,3.5,1.01,0.07,0.32,0.68,3.13
76,0.88,0.5,0.0,2.87,3.81,18.64,0.5,0.5,0.5,2.5,0.88,0.06,0.28,0.59,3.1
77,0.76,0.5,0.0,2.63,4.07,21.01,0.5,0.5,0.5,1.5,0.76,0.05,0.25,0.51,3.08
78,0.65,0.5,0.0,2.41,4.35,23.77,0.5,0.5,0.5,0.5,0.66,0.03,0.21,0.44,3.06
79,0.56,0.5,0.0,2.2,4.65,26.97,0.5,0.5,0.5,0.5,0.56,0.01,0.19,0.38,3.03
80,0.48,0.5,0.0,2.0,4.98,30.69,0.5,0.5,0.5,0.5,0.48,0.0,0.16,0.32,3.01
81,0.41,0.5,0.0,1.82,5.34,35.01,0.5,0.5,0.5,0.5,0.41,0.0,0.14,0.27,2.99
82,0.35,0.5,0.0,1.65,5.72,40.01,0.5,0.5,0.5,0.5,0.35,0.0,0.12,0.23,2.96
83,0.29,0.5,0.0,1.49,6.14,45.82,0.5,0.5,0.5,0.5,0.29,0.0,0.1,0.19,2.93
84,0.25,0.5,0.0,1.34,6.58,52.52,0.5,0.5,0.5,0.5,0.25,0.0,0.09,0.16,2.9
85,0.21,0.5,0.0,1.21,7.07,60.34,0.5,0.5,0.5,0.5,0.21,0.0,0.07,0.14,2.86
86,0.17,0.5,0.0,1.09,7.59,69.42,0.5,0.5,0.5,0.5,0.17,0.0,0.06,0.11,2.82
87,0.15,0.5,0.0,0.97,8.15,80.04,0.5,0.5,0.5,0.5,0.15,0.0,0.05,0.09,2.77
88,0.12,0.5,0.0,0.87,8.77,92.52,0.5,0.5,0.5,0.5,0.12,0.0,0.04,0.08,2.72
89,0.1,0.5,0.0,0.78,9.44,107.15,0.5,0.5,0.5,0.5,0.1,0.0,0.04,0.06,2.67
90,0.08,0.5,0.0,0.7,10.17,124.22,0.5,0.5,0.5,0.5,0.08,0.0,0.03,0.05,2.63
