age,yfs_mean,yfs_median,yfs_mode,yfs_sd,yfs_skewness,yfs_kurtosis,yfs_p10,yfs_p25,yfs_p75,yfs_p90,yfs_b_mean,yfs_b_se,wle_mean,yfs_mean_minus_wle_mean,yfs_mean_div_wle_mean
62,7.43,5.5,1.5,6.07,1.24,4.52,1.5,2.5,10.5,15.5,7.44,0.18,5.67,1.76,1.31
63,6.88,5.5,0.5,5.83,1.31,4.78,0.5,2.5,9.5,15.5,6.87,0.18,5.27,1.61,1.31
64,6.37,4.5,0.5,5.58,1.39,5.07,0.5,2.5,9.5,14.5,6.36,0.18,4.91,1.46,1.3
65,5.91,4.5,0.5,5.33,1.47,5.38,0.5,1.5,8.5,13.5,5.9,0.19,4.6,1.31,1.28
66,5.49,3.5,0.5,5.07,1.55,5.72,0.5,1.5,7.5,12.5,5.47,0.18,4.33,1.16,1.27
67,5.12,3.5,0.5,4.82,1.62,6.08,0.5,1.5,7.5,11.5,5.09,0.18,4.09,1.03,1.25
68,4.78,3.5,0.5,4.57,1.69,6.45,0.5,1.5,6.5,10.5,4.77,0.18,3.88,0.9,1.23
69,4.48,3.5,0.5,4.32,1.76,6.83,0.5,1.5,6.5,10.5,4.46,0.18,3.7,0.78,1.21
70,4.2,2.5,0.5,4.09,1.82,7.21,0.5,1.5,5.5,9.5,4.18,0.18,3.52,0.68,1.19
71,3.94,2.5,0.5,3.86,1.88,7.58,0.5,1.5,5.5,8.5,3.89,0.17,3.35,0.59,1.18
72,3.7,2.5,0.5,3.65,1.93,7.94,0.5,1.5,5.5,8.5,3.67,0.18,3.2,0.5,1.16
73,3.48,2.5,0.5,3.44,1.98,8.27,0.5,1.5,4.5,7.5,3.45,0.19,3.05,0.43,1.14
74,3.28,2.5,0.5,3.25,2.01,8.56,0.5,0.5,4.5,7.5,3.26,0.24,2.91,0.37,1.13
75,3.1,2.5,0.5,3.07,2.04,8.81,0.5,0.5,4.5,7.5,3.1,0.22,2.79,0.31,1.11
76,2.94,2.5,0.5,2.9,2.06,9.01,0.5,0.5,4.5,6.5,2.95,0.25,2.67,0.27,1.1
77,2.78,1.5,0.5,2.74,2.07,9.16,0.5,0.5,3.5,6.5,2.8,0.23,2.56,0.23,1.09
78,2.64,1.5,0.5,2.59,2.07,9.27,0.5,0.5,3.5,5.5,2.65,0.25,2.46,0.19,1.08
79,2.51,1.5,0.5,2.45,2.07,9.34,0.5,0.5,3.5,5.5,2.5,0.1,2.36,0.16,1.07
80,2.39,1.5,0.5,2.31,2.06,9.36,0.5,0.5,3.5,5.5,2.39,0.1,2.26,0.13,1.06
81,2.28,1.5,0.5,2.19,2.05,9.34,0.5,0.5,3.5,5.5,2.28,0.09,2.17,0.11,1.05
82,2.17,1.5,0.5,2.08,2.04,9.28,0.5,0.5,2.5,4.5,2.18,0.08,2.08,0.09,1.04
83,2.07,1.5,0.5,1.97,2.03,9.19,0.5,0.5,2.5,4.5,2.07,0.08,2.0,0.07,1.04
84,1.98,1.5,0.5,1.87,2.01,9.06,0.5,0.5,2.5,4.5,1.98,0.07,1.92,0.06,1.03
85,1.89,1.5,0.5,1.77,1.99,8.93,0.5,0.5,2.5,4.5,1.89,0.08,1.85,0.05,1.03
86,1.81,1.5,0.5,1.68,1.97,8.79,0.5,0.5,2.5,4.5,1.82,0.07,1.77,0.04,1.02
87,1.73,1.5,0.5,1.6,1.96,8.66,0.5,0.5,2.5,3.5,1.75,0.07,1.7,0.03,1.02
88,1.66,1.5,0.5,1.52,1.95,8.54,0.5,0.5,2.5,3.5,1.66,0.06,1.63,0.02,1.01
89,1.59,1.5,0.5,1.45,1.94,8.43,0.5,0.5,2.5,3.5,1.58,0.07,1.57,0.02,1.01
90,1.52,1.5,0.5,1.38,1.94,8.34,0.5,0.5,2.5,3.5,1.52,0.06,1.51,0.02,1.01
