age,yfs_mean,yfs_median,yfs_mode,yfs_sd,yfs_skewness,yfs_kurtosis,yfs_p10,yfs_p25,yfs_p75,yfs_p90,yfs_b_mean,yfs_b_se,wle_mean,yfs_mean_minus_wle_mean,yfs_mean_div_wle_mean
67,4.41,3.5,0.5,4.15,1.71,6.75,0.5,1.5,6.5,10.5,4.41,0.13,3.66,0.75,1.21
68,4.1,2.5,0.5,3.91,1.78,7.21,0.5,1.5,5.5,9.5,4.12,0.13,3.45,0.65,1.19
69,3.82,2.5,0.5,3.67,1.85,7.69,0.5,1.5,5.5,8.5,3.84,0.12,3.26,0.56,1.17
70,3.57,2.5,0.5,3.45,1.92,8.2,0.5,1.5,4.5,8.5,3.58,0.13,3.09,0.48,1.16
71,3.33,2.5,0.5,3.24,1.99,8.71,0.5,0.5,4.5,7.5,3.34,0.13,2.92,0.41,1.14
72,3.11,2.5,0.5,3.04,2.06,9.21,0.5,0.5,4.5,6.5,3.12,0.13,2.77,0.34,1.12
73,2.91,2.5,0.5,2.85,2.11,9.68,0.5,0.5,3.5,6.5,2.93,0.14,2.63,0.28,1.11
74,2.73,1.5,0.5,2.68,2.16,10.09,0.5,0.5,3.5,6.5,2.72,0.16,2.49,0.23,1.09
75,2.57,1.5,0.5,2.52,2.19,10.42,0.5,0.5,3.5,5.5,2.56,0.17,2.37,0.19,1.08
76,2.42,1.5,0.5,2.37,2.21,10.67,0.5,0.5,3.5,5.5,2.41,0.16,2.26,0.16,1.07
77,2.29,1.5,0.5,2.23,2.22,10.82,0.5,0.5,3.5,5.5,2.29,0.15,2.16,0.13,1.06
78,2.17,1.5,0.5,2.11,2.22,10.88,0.5,0.5,2.5,4.5,2.19,0.14,2.06,0.11,1.05
79,2.06,1.5,0.5,1.99,2.21,10.87,0.5,0.5,2.5,4.5,2.07,0.08,1.98,0.09,1.04
80,1.97,1.5,0.5,1.88,2.19,10.8,0.5,0.5,2.5,4.5,1.97,0.08,1.89,0.07,1.04
81,1.87,1.5,0.5,1.78,2.17,10.67,0.5,0.5,2.5,4.5,1.88,0.08,1.82,0.06,1.03
82,1.79,1.5,0.5,1.69,2.15,10.5,0.5,0.5,2.5,3.5,1.79,0.08,1.74,0.05,1.03
83,1.71,1.5,0.5,1.6,2.13,10.3,0.5,0.5,2.5,3.5,1.71,0.07,1.67,0.04,1.02
84,1.63,1.5,0.5,1.52,2.11,10.09,0.5,0.5,2.5,3.5,1.62,0.07,1.6,0.03,1.02
85,1.57,1.5,0.5,1.45,2.08,9.86,0.5,0.5,2.5,3.5,1.55,0.06,1.54,0.02,1.02
86,1.5,1.5,0.5,1.37,2.07,9.65,0.5,0.5,2.5,3.5,1.5,0.06,1.48,0.02,1.01
87,1.44,0.5,0.5,1.31,2.05,9.45,0.5,0.5,1.5,3.5,1.43,0.06,1.42,0.02,1.01
88,1.38,0.5,0.5,1.25,2.04,9.27,0.5,0.5,1.5,3.5,1.37,0.06,1.37,0.01,1.01
89,1.32,0.5,0.5,1.19,2.04,9.12,0.5,0.5,1.5,2.5,1.32,0.05,1.32,0.01,1.01
90,1.27,0.5,0.5,1.13,2.03,9.0,0.5,0.5,1.5,2.5,1.28,0.05,1.26,0.01,1.01
