age,yfs_mean,yfs_median,yfs_mode,yfs_sd,yfs_skewness,yfs_kurtosis,yfs_p10,yfs_p25,yfs_p75,yfs_p90,yfs_b_mean,yfs_b_se,wle_mean,yfs_mean_minus_wle_mean,yfs_mean_div_wle_mean
70,4.1,2.5,0.5,3.85,1.8,7.6,0.5,1.5,5.5,9.5,4.08,0.27,3.44,0.66,1.19
71,3.8,2.5,0.5,3.62,1.91,8.24,0.5,1.5,5.5,8.5,3.79,0.28,3.24,0.56,1.17
72,3.52,2.5,0.5,3.41,2.01,8.89,0.5,1.5,4.5,7.5,3.5,0.3,3.06,0.46,1.15
73,3.28,2.5,0.5,3.21,2.1,9.51,0.5,0.5,4.5,7.5,3.26,0.33,2.9,0.38,1.13
74,3.06,2.5,0.5,3.02,2.18,10.07,0.5,0.5,4.5,6.5,3.03,0.35,2.74,0.32,1.12
75,2.87,2.5,0.5,2.85,2.24,10.54,0.5,0.5,3.5,6.5,2.85,0.34,2.6,0.27,1.1
76,2.7,1.5,0.5,2.69,2.29,10.89,0.5,0.5,3.5,5.5,2.66,0.37,2.48,0.22,1.09
77,2.55,1.5,0.5,2.55,2.32,11.11,0.5,0.5,3.5,5.5,2.48,0.38,2.36,0.19,1.08
78,2.41,1.5,0.5,2.41,2.33,11.19,0.5,0.5,3.5,5.5,2.34,0.33,2.25,0.16,1.07
79,2.3,1.5,0.5,2.29,2.32,11.14,0.5,0.5,3.5,5.5,2.29,0.1,2.16,0.14,1.06
80,2.19,1.5,0.5,2.17,2.3,10.98,0.5,0.5,2.5,4.5,2.18,0.09,2.07,0.12,1.06
81,2.09,1.5,0.5,2.06,2.26,10.77,0.5,0.5,2.5,4.5,2.08,0.08,1.98,0.11,1.05
82,2.0,1.5,0.5,1.96,2.23,10.54,0.5,0.5,2.5,4.5,2.0,0.08,1.91,0.1,1.05
83,1.91,1.5,0.5,1.85,2.19,10.33,0.5,0.5,2.5,4.5,1.9,0.08,1.83,0.08,1.05
84,1.83,1.5,0.5,1.75,2.16,10.17,0.5,0.5,2.5,4.5,1.83,0.08,1.76,0.07,1.04
85,1.74,1.5,0.5,1.65,2.14,10.04,0.5,0.5,2.5,3.5,1.75,0.07,1.68,0.06,1.04
86,1.66,1.5,0.5,1.56,2.12,9.92,0.5,0.5,2.5,3.5,1.67,0.06,1.61,0.05,1.03
87,1.58,1.5,0.5,1.47,2.11,9.8,0.5,0.5,2.5,3.5,1.59,0.06,1.54,0.04,1.03
88,1.51,1.5,0.5,1.39,2.09,9.67,0.5,0.5,2.5,3.5,1.51,0.06,1.48,0.03,1.02
89,1.44,0.5,0.5,1.32,2.08,9.55,0.5,0.5,1.5,3.5,1.44,0.06,1.42,0.02,1.02
90,1.38,0.5,0.5,1.25,2.08,9.45,0.5,0.5,1.5,2.5,1.38,0.05,1.36,0.02,1.01
