age,yfs_mean,yfs_median,yfs_mode,yfs_sd,yfs_skewness,yfs_kurtosis,yfs_p10,yfs_p25,yfs_p75,yfs_p90,yfs_b_mean,yfs_b_se,wle_mean,yfs_mean_minus_wle_mean,yfs_mean_div_wle_mean
75,1.21,0.5,0.0,3.31,3.12,13.16,0.5,0.5,0.5,5.5,1.21,0.07,0.43,0.78,2.84
76,1.04,0.5,0.0,3.03,3.36,15.06,0.5,0.5,0.5,4.5,1.04,0.06,0.37,0.67,2.82
77,0.89,0.5,0.0,2.77,3.63,17.27,0.5,0.5,0.5,3.5,0.9,0.05,0.32,0.57,2.78
78,0.77,0.5,0.0,2.53,3.92,19.9,0.5,0.5,0.5,2.5,0.76,0.03,0.28,0.48,2.71
79,0.65,0.5,0.0,2.29,4.25,23.14,0.5,0.5,0.5,0.5,0.65,0.01,0.24,0.4,2.64
80,0.54,0.5,0.0,2.07,4.65,27.22,0.5,0.5,0.5,0.5,0.54,0.01,0.21,0.33,2.61
81,0.44,0.5,0.0,1.86,5.1,32.29,0.5,0.5,0.5,0.5,0.44,0.0,0.17,0.27,2.63
82,0.36,0.5,0.0,1.67,5.6,38.31,0.5,0.5,0.5,0.5,0.36,0.0,0.13,0.23,2.69
83,0.29,0.5,0.0,1.5,6.1,45.02,0.5,0.5,0.5,0.5,0.29,0.0,0.11,0.19,2.76
84,0.24,0.5,0.0,1.34,6.58,52.15,0.5,0.5,0.5,0.5,0.25,0.0,0.09,0.16,2.79
85,0.21,0.5,0.0,1.21,7.06,59.84,0.5,0.5,0.5,0.5,0.21,0.0,0.07,0.13,2.76
86,0.17,0.5,0.0,1.09,7.56,68.6,0.5,0.5,0.5,0.5,0.17,0.0,0.06,0.11,2.69
87,0.15,0.5,0.0,0.97,8.11,79.13,0.5,0.5,0.5,0.5,0.15,0.0,0.06,0.09,2.61
88,0.12,0.5,0.0,0.87,8.77,92.27,0.5,0.5,0.5,0.5,0.12,0.0,0.05,0.07,2.55
89,0.1,0.5,0.0,0.77,9.5,108.34,0.5,0.5,0.5,0.5,0.1,0.0,0.04,0.06,2.51
90,0.08,0.5,0.0,0.68,10.32,127.49,0.5,0.5,0.5,0.5,0.08,0.0,0.03,0.05,2.48
