age,yfs_mean,yfs_median,yfs_mode,yfs_sd,yfs_skewness,yfs_kurtosis,yfs_p10,yfs_p25,yfs_p75,yfs_p90,yfs_b_mean,yfs_b_se,wle_mean,yfs_mean_minus_wle_mean,yfs_mean_div_wle_mean
73,0.72,0.5,0.0,2.55,4.31,24.13,0.5,0.5,0.5,1.5,0.71,0.05,0.26,0.46,2.74
74,0.6,0.5,0.0,2.3,4.75,28.9,0.5,0.5,0.5,0.5,0.59,0.04,0.22,0.38,2.71
75,0.48,0.5,0.0,2.06,5.27,34.97,0.5,0.5,0.5,0.5,0.48,0.03,0.18,0.31,2.74
76,0.39,0.5,0.0,1.84,5.85,42.43,0.5,0.5,0.5,0.5,0.39,0.02,0.14,0.25,2.8
77,0.31,0.5,0.0,1.65,6.46,51.26,0.5,0.5,0.5,0.5,0.31,0.02,0.11,0.2,2.86
78,0.25,0.5,0.0,1.47,7.11,61.57,0.5,0.5,0.5,0.5,0.25,0.01,0.09,0.17,2.91
79,0.21,0.5,0.0,1.31,7.8,73.58,0.5,0.5,0.5,0.5,0.21,0.0,0.07,0.14,2.94
80,0.17,0.5,0.0,1.17,8.53,87.65,0.5,0.5,0.5,0.5,0.17,0.0,0.06,0.11,2.93
81,0.14,0.5,0.0,1.04,9.33,104.48,0.5,0.5,0.5,0.5,0.14,0.0,0.05,0.09,2.92
82,0.11,0.5,0.0,0.92,10.22,124.92,0.5,0.5,0.5,0.5,0.11,0.0,0.04,0.07,2.9
83,0.09,0.5,0.0,0.82,11.2,149.81,0.5,0.5,0.5,0.5,0.09,0.0,0.03,0.06,2.89
84,0.07,0.5,0.0,0.72,12.29,179.89,0.5,0.5,0.5,0.5,0.07,0.0,0.03,0.05,2.87
85,0.06,0.5,0.0,0.64,13.48,216.29,0.5,0.5,0.5,0.5,0.06,0.0,0.02,0.04,2.86
86,0.05,0.5,0.0,0.56,14.79,260.19,0.5,0.5,0.5,0.5,0.05,0.0,0.02,0.03,2.83
87,0.04,0.5,0.0,0.49,16.23,313.29,0.5,0.5,0.5,0.5,0.04,0.0,0.01,0.02,2.79
88,0.03,0.5,0.0,0.43,17.83,378.34,0.5,0.5,0.5,0.5,0.03,0.0,0.01,0.02,2.74
89,0.02,0.5,0.0,0.38,19.64,459.36,0.5,0.5,0.5,0.5,0.02,0.0,0.01,0.02,2.71
90,0.02,0.5,0.0,0.33,21.62,557.36,0.5,0.5,0.5,0.5,0.02,0.0,0.01,0.01,2.66
