age,yfs_mean,yfs_median,yfs_mode,yfs_sd,yfs_skewness,yfs_kurtosis,yfs_p10,yfs_p25,yfs_p75,yfs_p90,yfs_b_mean,yfs_b_se,wle_mean,yfs_mean_minus_wle_mean,yfs_mean_div_wle_mean
66,4.35,0.5,0.0,6.6,1.44,4.25,0.5,0.5,8.5,14.5,4.34,0.22,1.64,2.71,2.66
67,3.92,0.5,0.0,6.24,1.56,4.67,0.5,0.5,7.5,13.5,3.9,0.2,1.48,2.43,2.64
68,3.51,0.5,0.0,5.89,1.69,5.15,0.5,0.5,6.5,12.5,3.5,0.19,1.34,2.17,2.61
69,3.13,0.5,0.0,5.54,1.83,5.73,0.5,0.5,5.5,11.5,3.12,0.18,1.21,1.92,2.59
70,2.77,0.5,0.0,5.19,1.98,6.4,0.5,0.5,4.5,11.5,2.77,0.16,1.08,1.69,2.57
71,2.44,0.5,0.0,4.85,2.15,7.2,0.5,0.5,2.5,10.5,2.43,0.15,0.95,1.48,2.55
72,2.12,0.5,0.0,4.52,2.33,8.14,0.5,0.5,0.5,9.5,2.11,0.13,0.83,1.29,2.55
73,1.83,0.5,0.0,4.19,2.54,9.27,0.5,0.5,0.5,8.5,1.82,0.12,0.71,1.12,2.57
74,1.56,0.5,0.0,3.87,2.77,10.62,0.5,0.5,0.5,7.5,1.55,0.09,0.59,0.97,2.64
75,1.34,0.5,0.0,3.57,3.0,12.15,0.5,0.5,0.5,6.5,1.32,0.08,0.49,0.84,2.71
76,1.15,0.5,0.0,3.29,3.24,13.82,0.5,0.5,0.5,5.5,1.14,0.06,0.42,0.73,2.76
77,0.99,0.5,0.0,3.02,3.47,15.63,0.5,0.5,0.5,4.5,0.99,0.04,0.36,0.63,2.75
78,0.86,0.5,0.0,2.77,3.71,17.66,0.5,0.5,0.5,3.5,0.86,0.03,0.32,0.54,2.69
79,0.74,0.5,0.0,2.53,3.97,20.06,0.5,0.5,0.5,1.5,0.74,0.01,0.28,0.46,2.63
80,0.63,0.5,0.0,2.3,4.28,23.03,0.5,0.5,0.5,0.5,0.63,0.01,0.24,0.39,2.58
81,0.53,0.5,0.0,2.08,4.64,26.69,0.5,0.5,0.5,0.5,0.53,0.01,0.21,0.33,2.58
82,0.44,0.5,0.0,1.88,5.03,31.02,0.5,0.5,0.5,0.5,0.44,0.0,0.17,0.27,2.6
83,0.37,0.5,0.0,1.7,5.43,35.94,0.5,0.5,0.5,0.5,0.37,0.0,0.14,0.23,2.61
84,0.31,0.5,0.0,1.53,5.85,41.45,0.5,0.5,0.5,0.5,0.31,0.0,0.12,0.19,2.61
85,0.26,0.5,0.0,1.38,6.28,47.66,0.5,0.5,0.5,0.5,0.26,0.0,0.1,0.16,2.57
86,0.22,0.5,0.0,1.24,6.75,54.87,0.5,0.5,0.5,0.5,0.22,0.0,0.09,0.13,2.52
87,0.18,0.5,0.0,1.11,7.27,63.56,0.5,0.5,0.5,0.5,0.18,0.0,0.07,0.11,2.48
88,0.15,0.5,0.0,0.99,7.86,73.99,0.5,0.5,0.5,0.5,0.15,0.0,0.06,0.09,2.45
89,0.13,0.5,0.0,0.88,8.49,86.35,0.5,0.5,0.5,0.5,0.13,0.0,0.05,0.07,2.42
90,0.1,0.5,0.0,0.78,9.19,100.92,0.5,0.5,0.5,0.5,0.1,0.0,0.04,0.06,2.38
