age,wle_mean,wle_median,wle_mode,wle_sd,wle_skewness,wle_kurtosis,wle_p10,wle_p25,wle_p75,wle_p90,wle_b_mean,wle_b_se
81,0.02,0.0,0.0,0.27,17.85,409.12,0.0,0.0,0.0,0.0,0.02,0.0
82,0.01,0.0,0.0,0.22,20.99,565.91,0.0,0.0,0.0,0.0,0.01,0.0
83,0.01,0.0,0.0,0.18,23.49,708.4,0.0,0.0,0.0,0.0,0.01,0.0
84,0.01,0.0,0.0,0.17,24.5,769.23,0.0,0.0,0.0,0.0,0.01,0.0
85,0.01,0.0,0.0,0.17,24.61,775.82,0.0,0.0,0.0,0.0,0.01,0.0
86,0.01,0.0,0.0,0.16,25.18,811.7,0.0,0.0,0.0,0.0,0.01,0.0
87,0.01,0.0,0.0,0.14,27.33,956.44,0.0,0.0,0.0,0.0,0.01,0.0
88,0.01,0.0,0.0,0.13,30.29,1174.76,0.0,0.0,0.0,0.0,0.01,0.0
89,0.0,0.0,0.0,0.11,33.39,1427.63,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,0.1,37.08,1761.24,0.0,0.0,0.0,0.0,0.0,0.0
